Tms,21705,Acc,-3.12,3.47,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,21838,Acc,-3.12,3.47,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,21971,Acc,-3.13,3.49,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,22114,Acc,-3.13,3.48,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,22247,Acc,-3.11,3.49,-8.83,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,22380,Acc,-3.11,3.49,-8.84,Rot,-0.08,-0.02,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,22512,Acc,-3.11,3.50,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,22645,Acc,-3.13,3.50,-8.87,Rot,-0.07,-0.03,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,22778,Acc,-3.11,3.48,-8.89,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,22912,Acc,-3.11,3.49,-8.89,Rot,-0.08,-0.02,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,23086,Acc,-3.13,3.52,-8.88,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,23219,Acc,-3.11,3.51,-8.84,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,23351,Acc,-3.13,3.50,-8.88,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,23484,Acc,-3.15,3.48,-8.89,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,23617,Acc,-3.15,3.48,-8.83,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,23750,Acc,-3.12,3.52,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,23885,Acc,-3.11,3.50,-8.84,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,24018,Acc,-3.11,3.50,-8.85,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,24152,Acc,-3.12,3.47,-8.88,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,24285,Acc,-3.12,3.50,-8.89,Rot,-0.08,-0.03,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,24417,Acc,-3.13,3.49,-8.89,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,24550,Acc,-3.13,3.51,-8.88,Rot,-0.09,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,24683,Acc,-3.12,3.50,-8.87,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,24818,Acc,-3.14,3.51,-8.90,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,24951,Acc,-3.13,3.51,-8.91,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
